name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Kato Soulion,38.168,24.016,2019-09-17,1200,26,5,S,32,10
Kato Soulion,38.168,24.016,2019-09-17,1500,26,7,ESE,35,10
Kato Soulion,38.168,24.016,2019-09-17,1800,20,10,SE,52,10
Kato Soulion,38.168,24.016,2019-09-17,2100,18,6,S,55,10
Kato Soulion,38.168,24.016,2019-09-18,0,18,6,SSW,54,10
Kato Soulion,38.168,24.016,2019-09-18,300,17,5,SW,55,10
Kato Soulion,38.168,24.016,2019-09-18,600,20,4,SW,45,10
Kato Soulion,38.168,24.016,2019-09-18,900,25,5,SSW,37,10
Kato Soulion,38.168,24.016,2019-09-18,1200,26,7,SSE,44,10
Kato Soulion,38.168,24.016,2019-09-18,1500,26,8,SE,50,10
Kato Soulion,38.168,24.016,2019-09-18,1800,20,7,SE,77,10
Kato Soulion,38.168,24.016,2019-09-18,2100,18,4,S,81,10
Kato Soulion,38.168,24.016,2019-09-19,0,18,4,SSE,69,10
Kato Soulion,38.168,24.016,2019-09-19,300,17,9,N,78,10
Kato Soulion,38.168,24.016,2019-09-19,600,19,10,N,69,10
Kato Soulion,38.168,24.016,2019-09-19,900,23,11,ESE,53,10
Kato Soulion,38.168,24.016,2019-09-19,1200,24,13,ENE,58,10
Kato Soulion,38.168,24.016,2019-09-19,1500,23,10,N,62,10
Kato Soulion,38.168,24.016,2019-09-19,1800,17,10,ESE,88,10
Kato Soulion,38.168,24.016,2019-09-19,2100,17,7,NNW,82,10
Kato Soulion,38.168,24.016,2019-09-20,0,16,6,N,81,10
Kato Soulion,38.168,24.016,2019-09-20,300,16,12,WSW,91,10
Kato Soulion,38.168,24.016,2019-09-20,600,19,8,NNE,78,10
Kato Soulion,38.168,24.016,2019-09-20,900,18,14,NNE,81,5
Kato Soulion,38.168,24.016,2019-09-20,1200,18,16,NNE,84,4
Kato Soulion,38.168,24.016,2019-09-20,1500,17,18,NNE,86,2
Kato Soulion,38.168,24.016,2019-09-20,1800,16,15,NNE,77,9
Kato Soulion,38.168,24.016,2019-09-20,2100,15,12,NNE,78,10
Kato Soulion,38.168,24.016,2019-09-21,0,15,15,NNE,77,10
Kato Soulion,38.168,24.016,2019-09-21,300,14,16,NNE,72,10
Kato Soulion,38.168,24.016,2019-09-21,600,15,18,NNE,56,10
Kato Soulion,38.168,24.016,2019-09-21,900,17,21,NNE,48,10
Kato Soulion,38.168,24.016,2019-09-21,1200,17,22,NNE,46,10
Kato Soulion,38.168,24.016,2019-09-21,1500,17,22,NNE,45,10
Kato Soulion,38.168,24.016,2019-09-21,1800,14,16,N,58,10
Kato Soulion,38.168,24.016,2019-09-21,2100,13,11,N,55,10
Kato Soulion,38.168,24.016,2019-09-22,0,13,12,NNE,69,10
Kato Soulion,38.168,24.016,2019-09-22,300,13,13,NNE,73,10
Kato Soulion,38.168,24.016,2019-09-22,600,15,13,N,58,10
Kato Soulion,38.168,24.016,2019-09-22,900,17,16,NNE,46,10
Kato Soulion,38.168,24.016,2019-09-22,1200,18,16,NNE,47,10
Kato Soulion,38.168,24.016,2019-09-22,1500,18,16,N,48,10
Kato Soulion,38.168,24.016,2019-09-22,1800,13,10,NNE,62,10
Kato Soulion,38.168,24.016,2019-09-22,2100,13,5,ESE,52,10
Kato Soulion,38.168,24.016,2019-09-23,0,13,5,SSW,51,10
Kato Soulion,38.168,24.016,2019-09-23,300,12,5,N,54,10
Kato Soulion,38.168,24.016,2019-09-23,600,17,4,NNE,43,10
Kato Soulion,38.168,24.016,2019-09-23,900,20,2,NE,34,10
Kato Soulion,38.168,24.016,2019-09-23,1200,22,5,E,43,10
Kato Soulion,38.168,24.016,2019-09-23,1500,23,8,ESE,51,10
Kato Soulion,38.168,24.016,2019-09-23,1800,18,8,SE,75,10
Kato Soulion,38.168,24.016,2019-09-23,2100,16,5,S,80,10
Kato Soulion,38.168,24.016,2019-09-24,0,16,3,SW,81,10
Kato Soulion,38.168,24.016,2019-09-24,300,16,3,WSW,80,10
Kato Soulion,38.168,24.016,2019-09-24,600,19,2,SW,70,10
Kato Soulion,38.168,24.016,2019-09-24,900,21,4,S,60,9
Kato Soulion,38.168,24.016,2019-09-24,1200,22,6,SSE,67,9
Kato Soulion,38.168,24.016,2019-09-24,1500,21,8,SE,73,9
Kato Soulion,38.168,24.016,2019-09-24,1800,19,7,ENE,90,10
Kato Soulion,38.168,24.016,2019-09-24,2100,17,7,ESE,82,9
Kato Soulion,38.168,24.016,2019-09-25,0,16,12,NNW,89,10
Kato Soulion,38.168,24.016,2019-09-25,300,16,12,SW,91,9
Kato Soulion,38.168,24.016,2019-09-25,600,17,9,N,80,10
Kato Soulion,38.168,24.016,2019-09-25,900,19,14,ESE,71,10
Kato Soulion,38.168,24.016,2019-09-25,1200,20,13,ENE,67,10
Kato Soulion,38.168,24.016,2019-09-25,1500,20,12,N,63,10
Kato Soulion,38.168,24.016,2019-09-25,1800,18,7,NNE,85,10
Kato Soulion,38.168,24.016,2019-09-25,2100,17,3,E,84,10
Kato Soulion,38.168,24.016,2019-09-26,0,15,2,SSE,85,10
Kato Soulion,38.168,24.016,2019-09-26,300,15,1,SW,87,10
Kato Soulion,38.168,24.016,2019-09-26,600,18,1,SW,72,10
Kato Soulion,38.168,24.016,2019-09-26,900,21,3,SSW,50,10
Kato Soulion,38.168,24.016,2019-09-26,1200,23,6,S,54,10
Kato Soulion,38.168,24.016,2019-09-26,1500,23,10,SE,58,10
Kato Soulion,38.168,24.016,2019-09-26,1800,20,9,SE,79,10
Kato Soulion,38.168,24.016,2019-09-26,2100,19,5,S,85,10
Kato Soulion,38.168,24.016,2019-09-27,0,18,3,WSW,78,10
Kato Soulion,38.168,24.016,2019-09-27,300,18,5,NW,72,10
Kato Soulion,38.168,24.016,2019-09-27,600,19,7,SW,67,10
Kato Soulion,38.168,24.016,2019-09-27,900,21,8,ESE,58,9
Kato Soulion,38.168,24.016,2019-09-27,1200,22,8,S,57,10
Kato Soulion,38.168,24.016,2019-09-27,1500,22,9,SW,55,10
Kato Soulion,38.168,24.016,2019-09-27,1800,18,4,N,67,10
Kato Soulion,38.168,24.016,2019-09-27,2100,17,3,ESE,68,10
Kato Soulion,38.168,24.016,2019-09-28,0,16,5,WSW,67,10
Kato Soulion,38.168,24.016,2019-09-28,300,15,6,N,74,10
Kato Soulion,38.168,24.016,2019-09-28,600,18,7,NNE,59,10
Kato Soulion,38.168,24.016,2019-09-28,900,20,8,NNE,54,10
Kato Soulion,38.168,24.016,2019-09-28,1200,21,9,NNE,48,10
Kato Soulion,38.168,24.016,2019-09-28,1500,22,10,NNE,43,10
Kato Soulion,38.168,24.016,2019-09-28,1800,19,7,NNE,50,10
Kato Soulion,38.168,24.016,2019-09-28,2100,17,3,SE,52,10
Kato Soulion,38.168,24.016,2019-09-29,0,17,4,SW,50,10
Kato Soulion,38.168,24.016,2019-09-29,300,16,6,ESE,53,10
Kato Soulion,38.168,24.016,2019-09-29,600,19,7,N,49,10
Kato Soulion,38.168,24.016,2019-09-29,900,22,8,WSW,38,10
Kato Soulion,38.168,24.016,2019-09-29,1200,23,8,SE,40,10
Kato Soulion,38.168,24.016,2019-09-29,1500,24,8,NNE,42,10
Kato Soulion,38.168,24.016,2019-09-29,1800,19,4,NNE,55,10
Kato Soulion,38.168,24.016,2019-09-29,2100,17,2,NNE,52,10
Kato Soulion,38.168,24.016,2019-09-30,0,18,1,NNE,52,10
Kato Soulion,38.168,24.016,2019-09-30,300,18,2,SE,54,10
Kato Soulion,38.168,24.016,2019-09-30,600,20,2,N,46,10
Kato Soulion,38.168,24.016,2019-09-30,900,23,3,WNW,40,10
Kato Soulion,38.168,24.016,2019-09-30,1200,25,5,SSW,44,10
Kato Soulion,38.168,24.016,2019-09-30,1500,25,7,SE,47,10
Kato Soulion,38.168,24.016,2019-09-30,1800,20,9,SE,63,10
Kato Soulion,38.168,24.016,2019-09-30,2100,19,6,S,73,10
Kato Soulion,38.168,24.016,2019-10-01,0,18,3,SW,70,10
Kato Soulion,38.168,24.016,2019-10-01,300,17,4,NW,61,10
Kato Soulion,38.168,24.016,2019-10-01,600,19,5,NNW,59,10
Kato Soulion,38.168,24.016,2019-10-01,900,23,6,WSW,44,10
Kato Soulion,38.168,24.016,2019-10-01,1200,24,6,SE,46,10
Kato Soulion,38.168,24.016,2019-10-01,1500,24,6,NE,49,10
Kato Soulion,38.168,24.016,2019-10-01,1800,19,3,ENE,65,10
Kato Soulion,38.168,24.016,2019-10-01,2100,17,2,SSE,66,10
Kato Soulion,38.168,24.016,2019-10-02,0,18,2,NNW,66,10
Kato Soulion,38.168,24.016,2019-10-02,300,16,3,NW,70,10
Kato Soulion,38.168,24.016,2019-10-02,600,19,4,NW,60,10
Kato Soulion,38.168,24.016,2019-10-02,900,22,4,WNW,49,10
Kato Soulion,38.168,24.016,2019-10-02,1200,23,7,SSW,54,10
Kato Soulion,38.168,24.016,2019-10-02,1500,23,10,SE,59,10
Kato Soulion,38.168,24.016,2019-10-02,1800,18,11,SSE,84,10
Kato Soulion,38.168,24.016,2019-10-02,2100,19,9,S,90,10
Kato Soulion,38.168,24.016,2019-10-03,0,17,9,S,90,10
Kato Soulion,38.168,24.016,2019-10-03,300,16,7,S,91,10
Kato Soulion,38.168,24.016,2019-10-03,600,18,6,SSW,77,10
Kato Soulion,38.168,24.016,2019-10-03,900,22,7,SSW,49,10
Kato Soulion,38.168,24.016,2019-10-03,1200,24,9,SSW,47,10
Kato Soulion,38.168,24.016,2019-10-03,1500,25,10,S,46,10
Kato Soulion,38.168,24.016,2019-10-03,1800,23,12,SSW,56,10
Kato Soulion,38.168,24.016,2019-10-03,2100,20,10,SSW,71,10
Kato Soulion,38.168,24.016,2019-10-04,0,18,12,S,88,10
Kato Soulion,38.168,24.016,2019-10-04,300,16,12,S,90,10
Kato Soulion,38.168,24.016,2019-10-04,600,18,11,S,81,10
Kato Soulion,38.168,24.016,2019-10-04,900,21,10,SSE,64,10
Kato Soulion,38.168,24.016,2019-10-04,1200,24,16,SSE,60,10
Kato Soulion,38.168,24.016,2019-10-04,1500,21,13,S,56,10
Kato Soulion,38.168,24.016,2019-10-04,1800,17,9,S,82,9
Kato Soulion,38.168,24.016,2019-10-04,2100,15,6,SE,83,9
Kato Soulion,38.168,24.016,2019-10-05,0,15,8,N,83,10
Kato Soulion,38.168,24.016,2019-10-05,300,14,9,NNW,83,10
Kato Soulion,38.168,24.016,2019-10-05,600,15,6,WNW,75,10
Kato Soulion,38.168,24.016,2019-10-05,900,18,4,WNW,60,10
Kato Soulion,38.168,24.016,2019-10-05,1200,19,5,SSW,62,10
Kato Soulion,38.168,24.016,2019-10-05,1500,19,6,ESE,65,10
Kato Soulion,38.168,24.016,2019-10-05,1800,17,10,ESE,81,10
Kato Soulion,38.168,24.016,2019-10-05,2100,16,6,SSE,77,10
Kato Soulion,38.168,24.016,2019-10-06,0,15,5,W,72,10
Kato Soulion,38.168,24.016,2019-10-06,300,14,7,WNW,67,10
Kato Soulion,38.168,24.016,2019-10-06,600,16,9,NW,57,10
Kato Soulion,38.168,24.016,2019-10-06,900,19,10,NNW,49,10
Kato Soulion,38.168,24.016,2019-10-06,1200,19,10,WNW,54,10
Kato Soulion,38.168,24.016,2019-10-06,1500,19,9,WSW,58,10
Kato Soulion,38.168,24.016,2019-10-06,1800,16,8,ENE,69,10
Kato Soulion,38.168,24.016,2019-10-06,2100,15,5,ESE,73,10
Kato Soulion,38.168,24.016,2019-10-07,0,14,5,SE,75,10
Kato Soulion,38.168,24.016,2019-10-07,300,14,5,ESE,78,10
Kato Soulion,38.168,24.016,2019-10-07,600,15,8,E,79,9
Kato Soulion,38.168,24.016,2019-10-07,900,16,10,E,67,5
Kato Soulion,38.168,24.016,2019-10-07,1200,17,14,ESE,70,4
Kato Soulion,38.168,24.016,2019-10-07,1500,16,17,ESE,72,2
Kato Soulion,38.168,24.016,2019-10-07,1800,14,13,ESE,87,10
Kato Soulion,38.168,24.016,2019-10-07,2100,13,9,ESE,89,7
Kato Soulion,38.168,24.016,2019-10-08,0,14,5,NE,89,6
Kato Soulion,38.168,24.016,2019-10-08,300,15,3,S,89,7
Kato Soulion,38.168,24.016,2019-10-08,600,15,6,SW,87,10
Kato Soulion,38.168,24.016,2019-10-08,900,15,15,NNE,88,7
Kato Soulion,38.168,24.016,2019-10-08,1200,15,20,NNE,86,9
Kato Soulion,38.168,24.016,2019-10-08,1500,15,19,NNE,85,10
Kato Soulion,38.168,24.016,2019-10-08,1800,14,16,NNE,85,10
Kato Soulion,38.168,24.016,2019-10-08,2100,14,14,NNE,87,10
Kato Soulion,38.168,24.016,2019-10-09,0,14,12,NNE,87,9
Kato Soulion,38.168,24.016,2019-10-09,300,13,12,NNE,88,10
Kato Soulion,38.168,24.016,2019-10-09,600,15,11,NNE,81,10
Kato Soulion,38.168,24.016,2019-10-09,900,17,10,NNE,68,10
Kato Soulion,38.168,24.016,2019-10-09,1200,18,7,NNE,69,10
Kato Soulion,38.168,24.016,2019-10-09,1500,18,4,NE,70,10
Kato Soulion,38.168,24.016,2019-10-09,1800,16,5,ESE,80,10
Kato Soulion,38.168,24.016,2019-10-09,2100,14,3,SSE,79,10
Kato Soulion,38.168,24.016,2019-10-10,0,13,2,S,79,10
Kato Soulion,38.168,24.016,2019-10-10,300,14,2,SW,78,10
Kato Soulion,38.168,24.016,2019-10-10,600,16,3,WSW,70,10
Kato Soulion,38.168,24.016,2019-10-10,900,20,3,SW,55,10
Kato Soulion,38.168,24.016,2019-10-10,1200,22,4,S,61,10
Kato Soulion,38.168,24.016,2019-10-10,1500,21,6,SSE,67,10
Kato Soulion,38.168,24.016,2019-10-10,1800,17,6,SE,77,10
Kato Soulion,38.168,24.016,2019-10-10,2100,17,5,S,79,10
Kato Soulion,38.168,24.016,2019-10-11,0,17,4,SSW,76,9
Kato Soulion,38.168,24.016,2019-10-11,300,16,4,W,72,9
Kato Soulion,38.168,24.016,2019-10-11,600,17,4,NW,66,9
Kato Soulion,38.168,24.016,2019-10-11,900,21,4,SW,58,10
Kato Soulion,38.168,24.016,2019-10-11,1200,21,8,ESE,62,10
Kato Soulion,38.168,24.016,2019-10-11,1500,20,13,N,66,10
Kato Soulion,38.168,24.016,2019-10-11,1800,17,12,ESE,74,10
Kato Soulion,38.168,24.016,2019-10-11,2100,16,12,WSW,84,10
Kato Soulion,38.168,24.016,2019-10-12,0,16,13,NNW,85,10
Kato Soulion,38.168,24.016,2019-10-12,300,16,14,WSW,80,10
Kato Soulion,38.168,24.016,2019-10-12,600,16,15,N,71,10
Kato Soulion,38.168,24.016,2019-10-12,900,19,17,N,57,10
Kato Soulion,38.168,24.016,2019-10-12,1200,19,17,S,59,10
Kato Soulion,38.168,24.016,2019-10-12,1500,18,17,N,61,10
Kato Soulion,38.168,24.016,2019-10-12,1800,16,13,N,66,10
Kato Soulion,38.168,24.016,2019-10-12,2100,15,10,N,62,10
Kato Soulion,38.168,24.016,2019-10-13,0,14,9,NNW,68,10
Kato Soulion,38.168,24.016,2019-10-13,300,13,10,N,76,10
Kato Soulion,38.168,24.016,2019-10-13,600,15,11,N,71,10
Kato Soulion,38.168,24.016,2019-10-13,900,19,13,N,55,10
Kato Soulion,38.168,24.016,2019-10-13,1200,20,13,N,57,10
Kato Soulion,38.168,24.016,2019-10-13,1500,19,13,N,60,10
Kato Soulion,38.168,24.016,2019-10-13,1800,15,9,N,67,10
Kato Soulion,38.168,24.016,2019-10-13,2100,15,7,NNW,52,10
Kato Soulion,38.168,24.016,2019-10-14,0,13,8,NNW,60,10
Kato Soulion,38.168,24.016,2019-10-14,300,13,9,NNW,72,10
Kato Soulion,38.168,24.016,2019-10-14,600,15,9,NNW,67,10
Kato Soulion,38.168,24.016,2019-10-14,900,20,9,NNW,43,10
Kato Soulion,38.168,24.016,2019-10-14,1200,21,10,WNW,47,10
Kato Soulion,38.168,24.016,2019-10-14,1500,20,10,WSW,51,10
Kato Soulion,38.168,24.016,2019-10-14,1800,16,8,ESE,56,10
Kato Soulion,38.168,24.016,2019-10-14,2100,15,6,N,49,10
Kato Soulion,38.168,24.016,2019-10-15,0,14,6,NNW,50,10
Kato Soulion,38.168,24.016,2019-10-15,300,13,7,NNW,66,10
Kato Soulion,38.168,24.016,2019-10-15,600,15,8,NNW,63,10
Kato Soulion,38.168,24.016,2019-10-15,900,20,8,NNW,47,10
Kato Soulion,38.168,24.016,2019-10-15,1200,21,8,S,49,10
Kato Soulion,38.168,24.016,2019-10-15,1500,20,7,N,51,10
Kato Soulion,38.168,24.016,2019-10-15,1800,17,5,SE,56,10
Kato Soulion,38.168,24.016,2019-10-15,2100,15,3,NNW,47,10
Kato Soulion,38.168,24.016,2019-10-16,0,14,3,NW,46,10
Kato Soulion,38.168,24.016,2019-10-16,300,13,4,N,53,10
Kato Soulion,38.168,24.016,2019-10-16,600,16,5,N,52,10
Kato Soulion,38.168,24.016,2019-10-16,900,19,5,NNW,42,10
Kato Soulion,38.168,24.016,2019-10-16,1200,21,4,WNW,48,10
Kato Soulion,38.168,24.016,2019-10-16,1500,21,3,WSW,53,10
Kato Soulion,38.168,24.016,2019-10-16,1800,17,3,E,63,10
Kato Soulion,38.168,24.016,2019-10-16,2100,16,2,SW,66,10
Kato Soulion,38.168,24.016,2019-10-17,0,15,1,N,68,10
Kato Soulion,38.168,24.016,2019-10-17,300,14,4,WSW,61,10
Kato Soulion,38.168,24.016,2019-10-17,600,16,5,ESE,58,10
Kato Soulion,38.168,24.016,2019-10-17,900,19,4,N,45,10
Kato Soulion,38.168,24.016,2019-10-17,1200,21,3,NW,53,10
Kato Soulion,38.168,24.016,2019-10-17,1500,20,2,WSW,61,10
Kato Soulion,38.168,24.016,2019-10-17,1800,17,3,ESE,76,10
Kato Soulion,38.168,24.016,2019-10-17,2100,15,3,SE,75,10
Kato Soulion,38.168,24.016,2019-10-18,0,16,1,ESE,72,10
Kato Soulion,38.168,24.016,2019-10-18,300,15,2,ENE,73,10
Kato Soulion,38.168,24.016,2019-10-18,600,17,3,NNE,64,10
Kato Soulion,38.168,24.016,2019-10-18,900,19,3,ENE,54,10
Kato Soulion,38.168,24.016,2019-10-18,1200,20,3,E,59,10
Kato Soulion,38.168,24.016,2019-10-18,1500,20,3,ESE,63,10
Kato Soulion,38.168,24.016,2019-10-18,1800,17,3,E,75,10
Kato Soulion,38.168,24.016,2019-10-18,2100,15,2,ESE,81,10
Kato Soulion,38.168,24.016,2019-10-19,0,14,1,SW,85,10
Kato Soulion,38.168,24.016,2019-10-19,300,15,3,SSW,81,10
Kato Soulion,38.168,24.016,2019-10-19,600,17,4,N,74,10
Kato Soulion,38.168,24.016,2019-10-19,900,19,3,ESE,59,10
Kato Soulion,38.168,24.016,2019-10-19,1200,20,2,E,64,10
Kato Soulion,38.168,24.016,2019-10-19,1500,20,2,ENE,69,10
Kato Soulion,38.168,24.016,2019-10-19,1800,17,3,E,81,10
Kato Soulion,38.168,24.016,2019-10-19,2100,15,2,SSE,83,10
Kato Soulion,38.168,24.016,2019-10-20,0,16,1,NW,82,10
Kato Soulion,38.168,24.016,2019-10-20,300,14,3,NNW,86,10
Kato Soulion,38.168,24.016,2019-10-20,600,16,5,N,80,10
Kato Soulion,38.168,24.016,2019-10-20,900,19,5,NNW,62,10
Kato Soulion,38.168,24.016,2019-10-20,1200,20,5,WNW,63,10
Kato Soulion,38.168,24.016,2019-10-20,1500,20,6,SW,64,10
Kato Soulion,38.168,24.016,2019-10-20,1800,17,5,ESE,72,10
Kato Soulion,38.168,24.016,2019-10-20,2100,15,4,N,62,10
Kato Soulion,38.168,24.016,2019-10-21,0,14,6,NNW,60,10
Kato Soulion,38.168,24.016,2019-10-21,300,13,8,NNW,73,10
Kato Soulion,38.168,24.016,2019-10-21,600,16,10,N,70,10
Kato Soulion,38.168,24.016,2019-10-21,900,19,12,N,54,10
Kato Soulion,38.168,24.016,2019-10-21,1200,20,13,WSW,58,10
Kato Soulion,38.168,24.016,2019-10-21,1500,19,14,ESE,63,10
Kato Soulion,38.168,24.016,2019-10-21,1800,16,11,N,74,10
Kato Soulion,38.168,24.016,2019-10-21,2100,15,10,NNW,71,10
Kato Soulion,38.168,24.016,2019-10-22,0,14,13,SW,81,10
Kato Soulion,38.168,24.016,2019-10-22,300,14,15,N,85,10
Kato Soulion,38.168,24.016,2019-10-22,600,16,13,N,76,10
Kato Soulion,38.168,24.016,2019-10-22,900,18,16,N,57,10
Kato Soulion,38.168,24.016,2019-10-22,1200,18,23,N,60,10
Kato Soulion,38.168,24.016,2019-10-22,1500,17,24,N,64,10
Kato Soulion,38.168,24.016,2019-10-22,1800,16,18,ESE,74,10
Kato Soulion,38.168,24.016,2019-10-22,2100,15,14,NNW,78,10
Kato Soulion,38.168,24.016,2019-10-23,0,15,13,SW,80,10
Kato Soulion,38.168,24.016,2019-10-23,300,14,15,N,80,10
Kato Soulion,38.168,24.016,2019-10-23,600,15,15,N,73,10
Kato Soulion,38.168,24.016,2019-10-23,900,17,23,N,65,10
Kato Soulion,38.168,24.016,2019-10-23,1200,17,23,ENE,64,10
Kato Soulion,38.168,24.016,2019-10-23,1500,17,22,SE,63,10
Kato Soulion,38.168,24.016,2019-10-23,1800,16,16,N,70,10
Kato Soulion,38.168,24.016,2019-10-23,2100,14,13,NNW,67,10
Kato Soulion,38.168,24.016,2019-10-24,0,14,14,SW,71,10
Kato Soulion,38.168,24.016,2019-10-24,300,13,15,N,74,10
Kato Soulion,38.168,24.016,2019-10-24,600,15,14,N,63,10
Kato Soulion,38.168,24.016,2019-10-24,900,18,15,N,48,10
Kato Soulion,38.168,24.016,2019-10-24,1200,18,16,ENE,51,10
Kato Soulion,38.168,24.016,2019-10-24,1500,18,16,ESE,53,10
Kato Soulion,38.168,24.016,2019-10-24,1800,14,12,N,62,10
Kato Soulion,38.168,24.016,2019-10-24,2100,13,8,N,60,10
Kato Soulion,38.168,24.016,2019-10-25,0,13,8,NNW,71,10
Kato Soulion,38.168,24.016,2019-10-25,300,12,9,N,72,10
Kato Soulion,38.168,24.016,2019-10-25,600,13,10,NNW,68,10
Kato Soulion,38.168,24.016,2019-10-25,900,18,10,N,46,10
Kato Soulion,38.168,24.016,2019-10-25,1200,19,12,WSW,53,10
Kato Soulion,38.168,24.016,2019-10-25,1500,18,13,ESE,59,10
Kato Soulion,38.168,24.016,2019-10-25,1800,14,10,N,58,10
Kato Soulion,38.168,24.016,2019-10-25,2100,14,8,NNW,58,10
Kato Soulion,38.168,24.016,2019-10-26,0,12,9,NNW,74,10
Kato Soulion,38.168,24.016,2019-10-26,300,12,10,N,78,10
Kato Soulion,38.168,24.016,2019-10-26,600,14,11,N,69,10
Kato Soulion,38.168,24.016,2019-10-26,900,17,14,WSW,52,10
Kato Soulion,38.168,24.016,2019-10-26,1200,18,15,S,55,10
Kato Soulion,38.168,24.016,2019-10-26,1500,17,17,ESE,59,10
Kato Soulion,38.168,24.016,2019-10-26,1800,15,13,N,70,10
Kato Soulion,38.168,24.016,2019-10-26,2100,14,10,NNW,68,10
Kato Soulion,38.168,24.016,2019-10-27,0,13,9,NNW,72,10
Kato Soulion,38.168,24.016,2019-10-27,300,12,10,SW,81,10
Kato Soulion,38.168,24.016,2019-10-27,600,14,10,N,81,10
Kato Soulion,38.168,24.016,2019-10-27,900,17,11,N,56,10
Kato Soulion,38.168,24.016,2019-10-27,1200,18,12,N,58,10
Kato Soulion,38.168,24.016,2019-10-27,1500,18,12,NNE,61,10
Kato Soulion,38.168,24.016,2019-10-27,1800,15,8,NNE,69,10
Kato Soulion,38.168,24.016,2019-10-27,2100,14,8,SE,70,10
Kato Soulion,38.168,24.016,2019-10-28,0,13,6,WSW,66,10
Kato Soulion,38.168,24.016,2019-10-28,300,12,6,N,71,10
Kato Soulion,38.168,24.016,2019-10-28,600,13,6,N,71,10
Kato Soulion,38.168,24.016,2019-10-28,900,17,4,ESE,49,10
Kato Soulion,38.168,24.016,2019-10-28,1200,18,3,E,57,10
Kato Soulion,38.168,24.016,2019-10-28,1500,18,3,ENE,64,10
Kato Soulion,38.168,24.016,2019-10-28,1800,14,4,ESE,77,10
Kato Soulion,38.168,24.016,2019-10-28,2100,13,2,SE,73,10
Kato Soulion,38.168,24.016,2019-10-29,0,13,2,SE,64,10
Kato Soulion,38.168,24.016,2019-10-29,300,13,4,WSW,64,10
Kato Soulion,38.168,24.016,2019-10-29,600,14,4,NNE,64,10
Kato Soulion,38.168,24.016,2019-10-29,900,17,3,NNE,48,10
Kato Soulion,38.168,24.016,2019-10-29,1200,18,3,ENE,54,10
Kato Soulion,38.168,24.016,2019-10-29,1500,18,4,E,60,10
Kato Soulion,38.168,24.016,2019-10-29,1800,14,5,ESE,69,10
Kato Soulion,38.168,24.016,2019-10-29,2100,13,5,SSE,74,10
Kato Soulion,38.168,24.016,2019-10-30,0,13,3,SSW,76,10
Kato Soulion,38.168,24.016,2019-10-30,300,13,3,WSW,74,10
Kato Soulion,38.168,24.016,2019-10-30,600,14,3,NNW,64,10
Kato Soulion,38.168,24.016,2019-10-30,900,17,2,W,50,10
Kato Soulion,38.168,24.016,2019-10-30,1200,18,4,S,59,10
Kato Soulion,38.168,24.016,2019-10-30,1500,18,5,E,68,10
Kato Soulion,38.168,24.016,2019-10-30,1800,15,6,ENE,77,10
Kato Soulion,38.168,24.016,2019-10-30,2100,14,4,NE,81,10
Kato Soulion,38.168,24.016,2019-10-31,0,13,5,NNE,83,10
Kato Soulion,38.168,24.016,2019-10-31,300,13,6,N,86,10
Kato Soulion,38.168,24.016,2019-10-31,600,14,7,N,80,10
Kato Soulion,38.168,24.016,2019-10-31,900,17,8,NNE,67,10
Kato Soulion,38.168,24.016,2019-10-31,1200,17,10,NNE,80,8
Kato Soulion,38.168,24.016,2019-10-31,1500,15,7,NNE,93,5
Kato Soulion,38.168,24.016,2019-10-31,1800,14,8,SE,91,5
Kato Soulion,38.168,24.016,2019-10-31,2100,13,5,WSW,92,7
Kato Soulion,38.168,24.016,2020-05-01,0,12,4,SW,72,10
Kato Soulion,38.168,24.016,2020-05-01,300,11,4,WSW,73,10
Kato Soulion,38.168,24.016,2020-05-01,600,12,3,WSW,68,10
Kato Soulion,38.168,24.016,2020-05-01,900,17,3,SW,57,10
Kato Soulion,38.168,24.016,2020-05-01,1200,19,6,S,52,10
Kato Soulion,38.168,24.016,2020-05-01,1500,20,9,SSE,47,10
Kato Soulion,38.168,24.016,2020-05-01,1800,17,10,SSE,55,10
Kato Soulion,38.168,24.016,2020-05-01,2100,14,8,S,63,10
Kato Soulion,38.168,24.016,2020-05-02,0,12,7,SW,74,10
Kato Soulion,38.168,24.016,2020-05-02,300,11,7,W,71,10
Kato Soulion,38.168,24.016,2020-05-02,600,12,7,WNW,63,10
Kato Soulion,38.168,24.016,2020-05-02,900,17,5,WNW,50,10
Kato Soulion,38.168,24.016,2020-05-02,1200,19,6,SW,48,10
Kato Soulion,38.168,24.016,2020-05-02,1500,20,8,SSE,46,10
Kato Soulion,38.168,24.016,2020-05-02,1800,17,11,SSE,56,10
Kato Soulion,38.168,24.016,2020-05-02,2100,15,8,S,64,10
Kato Soulion,38.168,24.016,2020-05-03,0,13,6,WNW,71,10
Kato Soulion,38.168,24.016,2020-05-03,300,12,6,NW,76,10
Kato Soulion,38.168,24.016,2020-05-03,600,11,7,NW,75,10
Kato Soulion,38.168,24.016,2020-05-03,900,16,10,NW,61,10
Kato Soulion,38.168,24.016,2020-05-03,1200,17,12,NW,57,10
Kato Soulion,38.168,24.016,2020-05-03,1500,18,14,NNW,53,10
Kato Soulion,38.168,24.016,2020-05-03,1800,16,8,NNW,61,10
Kato Soulion,38.168,24.016,2020-05-03,2100,13,9,NNW,75,10
