,index,name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
0,0,Grammatiko,38.203,23.965,2019-05-01,0,16,12,315,59,10
1,1,Grammatiko,38.203,23.965,2019-05-01,300,14,12,315,59,10
2,2,Grammatiko,38.203,23.965,2019-05-01,600,14,9,315,47,10
3,3,Grammatiko,38.203,23.965,2019-05-01,900,18,8,270,34,10
4,4,Grammatiko,38.203,23.965,2019-05-01,1200,20,11,45,34,10
5,5,Grammatiko,38.203,23.965,2019-05-01,1500,20,15,205,35,10
6,6,Grammatiko,38.203,23.965,2019-05-01,1800,17,10,45,52,10
7,7,Grammatiko,38.203,23.965,2019-05-01,2100,15,10,270,51,10
8,8,Grammatiko,38.203,23.965,2019-05-02,0,15,15,270,57,10
9,9,Grammatiko,38.203,23.965,2019-05-02,300,13,14,315,64,10
10,10,Grammatiko,38.203,23.965,2019-05-02,600,14,11,315,54,10
11,11,Grammatiko,38.203,23.965,2019-05-02,900,18,9,315,40,10
12,12,Grammatiko,38.203,23.965,2019-05-02,1200,20,9,45,40,10
13,13,Grammatiko,38.203,23.965,2019-05-02,1500,20,10,205,39,10
14,14,Grammatiko,38.203,23.965,2019-05-02,1800,19,10,180,51,10
15,15,Grammatiko,38.203,23.965,2019-05-02,2100,17,8,205,61,10
16,16,Grammatiko,38.203,23.965,2019-05-03,0,15,8,45,66,10
17,17,Grammatiko,38.203,23.965,2019-05-03,300,14,9,270,70,10
18,18,Grammatiko,38.203,23.965,2019-05-03,600,15,9,315,57,10
19,19,Grammatiko,38.203,23.965,2019-05-03,900,20,8,270,40,10
20,20,Grammatiko,38.203,23.965,2019-05-03,1200,22,14,225,42,10
21,21,Grammatiko,38.203,23.965,2019-05-03,1500,21,19,205,44,10
22,22,Grammatiko,38.203,23.965,2019-05-03,1800,18,18,180,56,10
23,23,Grammatiko,38.203,23.965,2019-05-03,2100,17,10,180,63,10
24,24,Grammatiko,38.203,23.965,2019-05-04,0,16,6,180,66,10
25,25,Grammatiko,38.203,23.965,2019-05-04,300,15,4,205,70,10
26,26,Grammatiko,38.203,23.965,2019-05-04,600,16,4,45,57,10
27,27,Grammatiko,38.203,23.965,2019-05-04,900,19,8,45,53,10
28,28,Grammatiko,38.203,23.965,2019-05-04,1200,17,11,225,54,10
29,29,Grammatiko,38.203,23.965,2019-05-04,1500,17,14,205,56,10
30,30,Grammatiko,38.203,23.965,2019-05-04,1800,16,15,180,59,10
31,31,Grammatiko,38.203,23.965,2019-05-04,2100,16,17,180,70,10
32,32,Grammatiko,38.203,23.965,2019-05-05,0,14,9,155,78,10
33,33,Grammatiko,38.203,23.965,2019-05-05,300,14,9,155,84,10
34,34,Grammatiko,38.203,23.965,2019-05-05,600,15,14,155,68,10
35,35,Grammatiko,38.203,23.965,2019-05-05,900,21,19,155,53,10
36,36,Grammatiko,38.203,23.965,2019-05-05,1200,21,27,180,61,10
37,37,Grammatiko,38.203,23.965,2019-05-05,1500,21,27,180,68,10
38,38,Grammatiko,38.203,23.965,2019-05-05,1800,18,14,205,84,10
39,39,Grammatiko,38.203,23.965,2019-05-05,2100,18,9,225,84,10
40,40,Grammatiko,38.203,23.965,2019-05-06,0,17,9,45,79,10
41,41,Grammatiko,38.203,23.965,2019-05-06,300,15,9,270,76,10
42,42,Grammatiko,38.203,23.965,2019-05-06,600,15,11,270,58,10
43,43,Grammatiko,38.203,23.965,2019-05-06,900,20,15,270,40,10
44,44,Grammatiko,38.203,23.965,2019-05-06,1200,21,17,45,35,10
45,45,Grammatiko,38.203,23.965,2019-05-06,1500,21,27,225,30,10
46,46,Grammatiko,38.203,23.965,2019-05-06,1800,18,25,45,48,10
47,47,Grammatiko,38.203,23.965,2019-05-06,2100,14,25,270,55,10
48,48,Grammatiko,38.203,23.965,2019-05-07,0,15,21,45,58,10
49,49,Grammatiko,38.203,23.965,2019-05-07,300,14,18,45,59,10
50,50,Grammatiko,38.203,23.965,2019-05-07,600,14,18,45,53,10
51,51,Grammatiko,38.203,23.965,2019-05-07,900,17,22,270,43,10
52,52,Grammatiko,38.203,23.965,2019-05-07,1200,19,19,315,43,10
53,53,Grammatiko,38.203,23.965,2019-05-07,1500,18,15,315,42,10
54,54,Grammatiko,38.203,23.965,2019-05-07,1800,16,10,315,54,10
55,55,Grammatiko,38.203,23.965,2019-05-07,2100,15,5,315,61,10
56,56,Grammatiko,38.203,23.965,2019-05-08,0,14,5,315,65,10
57,57,Grammatiko,38.203,23.965,2019-05-08,300,13,6,315,66,10
58,58,Grammatiko,38.203,23.965,2019-05-08,600,13,7,335,54,10
59,59,Grammatiko,38.203,23.965,2019-05-08,900,17,7,335,44,10
60,60,Grammatiko,38.203,23.965,2019-05-08,1200,18,6,45,46,10
61,61,Grammatiko,38.203,23.965,2019-05-08,1500,17,5,135,49,10
62,62,Grammatiko,38.203,23.965,2019-05-08,1800,17,11,155,60,10
63,63,Grammatiko,38.203,23.965,2019-05-08,2100,15,9,180,68,10
64,64,Grammatiko,38.203,23.965,2019-05-09,0,14,6,180,74,10
65,65,Grammatiko,38.203,23.965,2019-05-09,300,13,5,225,79,10
66,66,Grammatiko,38.203,23.965,2019-05-09,600,14,4,225,67,10
67,67,Grammatiko,38.203,23.965,2019-05-09,900,18,6,205,56,10
68,68,Grammatiko,38.203,23.965,2019-05-09,1200,19,13,205,54,10
69,69,Grammatiko,38.203,23.965,2019-05-09,1500,19,19,180,52,10
70,70,Grammatiko,38.203,23.965,2019-05-09,1800,17,15,180,61,10
71,71,Grammatiko,38.203,23.965,2019-05-09,2100,17,11,205,61,10
72,72,Grammatiko,38.203,23.965,2019-05-10,0,17,9,225,66,10
73,73,Grammatiko,38.203,23.965,2019-05-10,300,15,9,270,65,10
74,74,Grammatiko,38.203,23.965,2019-05-10,600,16,9,270,52,10
75,75,Grammatiko,38.203,23.965,2019-05-10,900,21,8,45,42,10
76,76,Grammatiko,38.203,23.965,2019-05-10,1200,22,9,205,44,10
77,77,Grammatiko,38.203,23.965,2019-05-10,1500,22,11,155,46,10
78,78,Grammatiko,38.203,23.965,2019-05-10,1800,20,11,135,59,10
79,79,Grammatiko,38.203,23.965,2019-05-10,2100,18,7,115,66,10
80,80,Grammatiko,38.203,23.965,2019-05-11,0,18,4,90,72,10
81,81,Grammatiko,38.203,23.965,2019-05-11,300,16,2,45,73,10
82,82,Grammatiko,38.203,23.965,2019-05-11,600,16,5,25,60,10
83,83,Grammatiko,38.203,23.965,2019-05-11,900,21,8,25,45,10
84,84,Grammatiko,38.203,23.965,2019-05-11,1200,22,8,65,47,10
85,85,Grammatiko,38.203,23.965,2019-05-11,1500,22,9,115,49,10
86,86,Grammatiko,38.203,23.965,2019-05-11,1800,20,10,135,63,10
87,87,Grammatiko,38.203,23.965,2019-05-11,2100,19,8,180,68,10
88,88,Grammatiko,38.203,23.965,2019-05-12,0,18,5,205,71,10
89,89,Grammatiko,38.203,23.965,2019-05-12,300,17,5,225,73,10
90,90,Grammatiko,38.203,23.965,2019-05-12,600,18,5,205,58,10
91,91,Grammatiko,38.203,23.965,2019-05-12,900,21,9,180,49,10
92,92,Grammatiko,38.203,23.965,2019-05-12,1200,22,14,180,47,10
93,93,Grammatiko,38.203,23.965,2019-05-12,1500,22,18,180,45,10
94,94,Grammatiko,38.203,23.965,2019-05-12,1800,20,15,180,58,10
95,95,Grammatiko,38.203,23.965,2019-05-12,2100,18,11,155,65,10
96,96,Grammatiko,38.203,23.965,2019-05-13,0,17,9,155,70,10
97,97,Grammatiko,38.203,23.965,2019-05-13,300,15,8,155,73,10
98,98,Grammatiko,38.203,23.965,2019-05-13,600,17,5,155,56,10
99,99,Grammatiko,38.203,23.965,2019-05-13,900,20,11,155,44,9
100,100,Grammatiko,38.203,23.965,2019-05-13,1200,21,12,155,43,7
101,101,Grammatiko,38.203,23.965,2019-05-13,1500,21,19,155,43,5
102,102,Grammatiko,38.203,23.965,2019-05-13,1800,20,13,135,55,10
103,103,Grammatiko,38.203,23.965,2019-05-13,2100,17,10,135,66,9
104,104,Grammatiko,38.203,23.965,2019-05-14,0,17,6,115,71,10
105,105,Grammatiko,38.203,23.965,2019-05-14,300,17,6,90,73,10
106,106,Grammatiko,38.203,23.965,2019-05-14,600,16,6,90,69,10
107,107,Grammatiko,38.203,23.965,2019-05-14,900,20,13,135,57,10
108,108,Grammatiko,38.203,23.965,2019-05-14,1200,21,17,155,58,10
109,109,Grammatiko,38.203,23.965,2019-05-14,1500,21,21,180,60,10
110,110,Grammatiko,38.203,23.965,2019-05-14,1800,19,19,180,77,10
111,111,Grammatiko,38.203,23.965,2019-05-14,2100,17,11,180,82,10
112,112,Grammatiko,38.203,23.965,2019-05-15,0,16,6,180,83,10
113,113,Grammatiko,38.203,23.965,2019-05-15,300,17,4,225,84,10
114,114,Grammatiko,38.203,23.965,2019-05-15,600,16,4,315,63,10
115,115,Grammatiko,38.203,23.965,2019-05-15,900,20,6,270,53,10
116,116,Grammatiko,38.203,23.965,2019-05-15,1200,22,9,205,55,10
117,117,Grammatiko,38.203,23.965,2019-05-15,1500,21,19,155,57,10
118,118,Grammatiko,38.203,23.965,2019-05-15,1800,18,14,155,66,10
119,119,Grammatiko,38.203,23.965,2019-05-15,2100,17,9,205,70,10
120,120,Grammatiko,38.203,23.965,2019-05-16,0,17,4,180,70,10
121,121,Grammatiko,38.203,23.965,2019-05-16,300,15,3,45,71,10
122,122,Grammatiko,38.203,23.965,2019-05-16,600,16,5,270,57,10
123,123,Grammatiko,38.203,23.965,2019-05-16,900,21,8,45,48,10
124,124,Grammatiko,38.203,23.965,2019-05-16,1200,22,12,225,48,10
125,125,Grammatiko,38.203,23.965,2019-05-16,1500,22,16,180,47,10
126,126,Grammatiko,38.203,23.965,2019-05-16,1800,20,13,180,58,10
127,127,Grammatiko,38.203,23.965,2019-05-16,2100,19,8,205,61,10
128,128,Grammatiko,38.203,23.965,2019-05-17,0,18,5,270,67,10
129,129,Grammatiko,38.203,23.965,2019-05-17,300,16,4,225,71,10
130,130,Grammatiko,38.203,23.965,2019-05-17,600,16,4,115,58,10
131,131,Grammatiko,38.203,23.965,2019-05-17,900,20,5,225,49,10
132,132,Grammatiko,38.203,23.965,2019-05-17,1200,22,6,155,52,10
133,133,Grammatiko,38.203,23.965,2019-05-17,1500,22,8,65,55,9
134,134,Grammatiko,38.203,23.965,2019-05-17,1800,21,6,115,63,10
135,135,Grammatiko,38.203,23.965,2019-05-17,2100,19,4,155,68,10
136,136,Grammatiko,38.203,23.965,2019-05-18,0,17,6,270,69,10
137,137,Grammatiko,38.203,23.965,2019-05-18,300,16,7,315,70,10
138,138,Grammatiko,38.203,23.965,2019-05-18,600,17,7,315,57,10
139,139,Grammatiko,38.203,23.965,2019-05-18,900,23,6,45,47,10
140,140,Grammatiko,38.203,23.965,2019-05-18,1200,24,6,225,45,10
141,141,Grammatiko,38.203,23.965,2019-05-18,1500,24,14,180,43,10
142,142,Grammatiko,38.203,23.965,2019-05-18,1800,21,14,180,54,10
143,143,Grammatiko,38.203,23.965,2019-05-18,2100,20,9,180,57,10
144,144,Grammatiko,38.203,23.965,2019-05-19,0,19,8,180,59,10
145,145,Grammatiko,38.203,23.965,2019-05-19,300,18,6,155,62,10
146,146,Grammatiko,38.203,23.965,2019-05-19,600,18,8,155,56,10
147,147,Grammatiko,38.203,23.965,2019-05-19,900,22,13,180,45,10
148,148,Grammatiko,38.203,23.965,2019-05-19,1200,23,17,180,46,10
149,149,Grammatiko,38.203,23.965,2019-05-19,1500,23,21,180,47,10
150,150,Grammatiko,38.203,23.965,2019-05-19,1800,21,18,155,63,10
151,151,Grammatiko,38.203,23.965,2019-05-19,2100,19,13,155,70,10
152,152,Grammatiko,38.203,23.965,2019-05-20,0,18,10,180,72,10
153,153,Grammatiko,38.203,23.965,2019-05-20,300,17,7,225,66,10
154,154,Grammatiko,38.203,23.965,2019-05-20,600,18,7,270,48,10
155,155,Grammatiko,38.203,23.965,2019-05-20,900,23,8,45,35,10
156,156,Grammatiko,38.203,23.965,2019-05-20,1200,24,11,205,39,10
157,157,Grammatiko,38.203,23.965,2019-05-20,1500,25,13,180,43,10
158,158,Grammatiko,38.203,23.965,2019-05-20,1800,23,13,155,57,10
159,159,Grammatiko,38.203,23.965,2019-05-20,2100,20,10,155,67,10
160,160,Grammatiko,38.203,23.965,2019-05-21,0,19,6,45,68,10
161,161,Grammatiko,38.203,23.965,2019-05-21,300,18,8,315,68,10
162,162,Grammatiko,38.203,23.965,2019-05-21,600,20,8,270,49,10
163,163,Grammatiko,38.203,23.965,2019-05-21,900,24,8,270,39,10
164,164,Grammatiko,38.203,23.965,2019-05-21,1200,25,8,45,42,10
165,165,Grammatiko,38.203,23.965,2019-05-21,1500,25,15,225,44,10
166,166,Grammatiko,38.203,23.965,2019-05-21,1800,23,14,225,57,10
167,167,Grammatiko,38.203,23.965,2019-05-21,2100,22,10,45,45,10
168,168,Grammatiko,38.203,23.965,2019-05-22,0,21,10,315,45,10
169,169,Grammatiko,38.203,23.965,2019-05-22,300,18,9,315,46,10
170,170,Grammatiko,38.203,23.965,2019-05-22,600,18,8,315,36,10
171,171,Grammatiko,38.203,23.965,2019-05-22,900,24,7,270,33,10
172,172,Grammatiko,38.203,23.965,2019-05-22,1200,24,8,205,33,10
173,173,Grammatiko,38.203,23.965,2019-05-22,1500,24,10,155,32,10
174,174,Grammatiko,38.203,23.965,2019-05-22,1800,22,10,155,42,10
175,175,Grammatiko,38.203,23.965,2019-05-22,2100,20,7,205,47,10
176,176,Grammatiko,38.203,23.965,2019-05-23,0,20,9,205,53,10
177,177,Grammatiko,38.203,23.965,2019-05-23,300,19,7,225,54,10
178,178,Grammatiko,38.203,23.965,2019-05-23,600,20,5,270,47,10
179,179,Grammatiko,38.203,23.965,2019-05-23,900,25,5,270,38,10
180,180,Grammatiko,38.203,23.965,2019-05-23,1200,26,8,205,38,10
181,181,Grammatiko,38.203,23.965,2019-05-23,1500,26,12,155,39,10
182,182,Grammatiko,38.203,23.965,2019-05-23,1800,24,13,135,52,10
183,183,Grammatiko,38.203,23.965,2019-05-23,2100,19,9,155,62,10
184,184,Grammatiko,38.203,23.965,2019-05-24,0,18,10,270,59,7
185,185,Grammatiko,38.203,23.965,2019-05-24,300,17,13,315,68,10
186,186,Grammatiko,38.203,23.965,2019-05-24,600,17,10,315,58,10
187,187,Grammatiko,38.203,23.965,2019-05-24,900,21,14,315,45,10
188,188,Grammatiko,38.203,23.965,2019-05-24,1200,23,10,270,44,10
189,189,Grammatiko,38.203,23.965,2019-05-24,1500,23,6,45,43,10
190,190,Grammatiko,38.203,23.965,2019-05-24,1800,21,7,155,52,10
191,191,Grammatiko,38.203,23.965,2019-05-24,2100,20,10,205,61,10
192,192,Grammatiko,38.203,23.965,2019-05-25,0,18,8,45,67,10
193,193,Grammatiko,38.203,23.965,2019-05-25,300,17,9,270,73,10
194,194,Grammatiko,38.203,23.965,2019-05-25,600,18,8,315,59,10
195,195,Grammatiko,38.203,23.965,2019-05-25,900,23,6,270,48,10
196,196,Grammatiko,38.203,23.965,2019-05-25,1200,25,10,225,44,10
197,197,Grammatiko,38.203,23.965,2019-05-25,1500,25,13,180,41,10
198,198,Grammatiko,38.203,23.965,2019-05-25,1800,22,13,180,53,10
199,199,Grammatiko,38.203,23.965,2019-05-25,2100,21,8,180,60,10
200,200,Grammatiko,38.203,23.965,2019-05-26,0,19,5,205,63,10
201,201,Grammatiko,38.203,23.965,2019-05-26,300,18,4,45,67,10
202,202,Grammatiko,38.203,23.965,2019-05-26,600,20,3,205,51,10
203,203,Grammatiko,38.203,23.965,2019-05-26,900,26,5,90,40,10
204,204,Grammatiko,38.203,23.965,2019-05-26,1200,25,10,115,39,10
205,205,Grammatiko,38.203,23.965,2019-05-26,1500,26,14,155,38,10
206,206,Grammatiko,38.203,23.965,2019-05-26,1800,23,11,155,48,10
207,207,Grammatiko,38.203,23.965,2019-05-26,2100,22,4,155,54,10
208,208,Grammatiko,38.203,23.965,2019-05-27,0,21,4,135,59,10
209,209,Grammatiko,38.203,23.965,2019-05-27,300,19,3,25,58,10
210,210,Grammatiko,38.203,23.965,2019-05-27,600,20,5,45,46,10
211,211,Grammatiko,38.203,23.965,2019-05-27,900,23,7,45,38,10
212,212,Grammatiko,38.203,23.965,2019-05-27,1200,25,10,90,40,10
213,213,Grammatiko,38.203,23.965,2019-05-27,1500,26,12,135,42,10
214,214,Grammatiko,38.203,23.965,2019-05-27,1800,24,12,155,56,10
215,215,Grammatiko,38.203,23.965,2019-05-27,2100,22,8,155,63,10
216,216,Grammatiko,38.203,23.965,2019-05-28,0,21,7,180,68,10
217,217,Grammatiko,38.203,23.965,2019-05-28,300,20,6,180,67,10
218,218,Grammatiko,38.203,23.965,2019-05-28,600,20,8,180,56,10
219,219,Grammatiko,38.203,23.965,2019-05-28,900,25,12,180,48,10
220,220,Grammatiko,38.203,23.965,2019-05-28,1200,25,14,180,49,10
221,221,Grammatiko,38.203,23.965,2019-05-28,1500,25,15,180,50,10
222,222,Grammatiko,38.203,23.965,2019-05-28,1800,23,13,180,68,10
223,223,Grammatiko,38.203,23.965,2019-05-28,2100,23,10,45,62,10
224,224,Grammatiko,38.203,23.965,2019-05-29,0,20,11,270,62,10
225,225,Grammatiko,38.203,23.965,2019-05-29,300,19,12,270,66,10
226,226,Grammatiko,38.203,23.965,2019-05-29,600,19,10,315,52,10
227,227,Grammatiko,38.203,23.965,2019-05-29,900,25,8,270,38,10
228,228,Grammatiko,38.203,23.965,2019-05-29,1200,26,12,45,39,10
229,229,Grammatiko,38.203,23.965,2019-05-29,1500,27,15,205,39,10
230,230,Grammatiko,38.203,23.965,2019-05-29,1800,25,14,205,50,10
231,231,Grammatiko,38.203,23.965,2019-05-29,2100,22,10,225,53,10
232,232,Grammatiko,38.203,23.965,2019-05-30,0,20,11,270,58,10
233,233,Grammatiko,38.203,23.965,2019-05-30,300,19,11,315,61,10
234,234,Grammatiko,38.203,23.965,2019-05-30,600,20,9,315,46,10
235,235,Grammatiko,38.203,23.965,2019-05-30,900,27,8,315,36,10
236,236,Grammatiko,38.203,23.965,2019-05-30,1200,28,10,270,35,10
237,237,Grammatiko,38.203,23.965,2019-05-30,1500,29,12,225,34,10
238,238,Grammatiko,38.203,23.965,2019-05-30,1800,27,13,225,43,10
239,239,Grammatiko,38.203,23.965,2019-05-30,2100,25,10,225,46,10
240,240,Grammatiko,38.203,23.965,2019-05-31,0,23,7,270,47,10
241,241,Grammatiko,38.203,23.965,2019-05-31,300,21,6,315,48,10
242,242,Grammatiko,38.203,23.965,2019-05-31,600,22,6,315,37,10
243,243,Grammatiko,38.203,23.965,2019-05-31,900,27,5,45,31,10
244,244,Grammatiko,38.203,23.965,2019-05-31,1200,28,7,180,34,10
245,245,Grammatiko,38.203,23.965,2019-05-31,1500,28,9,135,36,10
246,246,Grammatiko,38.203,23.965,2019-05-31,1800,26,12,135,51,10
247,247,Grammatiko,38.203,23.965,2019-05-31,2100,24,9,155,56,10
248,248,Grammatiko,38.203,23.965,2019-06-01,0,22,4,225,60,10
249,249,Grammatiko,38.203,23.965,2019-06-01,300,19,6,315,69,10
250,250,Grammatiko,38.203,23.965,2019-06-01,600,20,8,45,62,10
251,251,Grammatiko,38.203,23.965,2019-06-01,900,24,8,25,47,10
252,252,Grammatiko,38.203,23.965,2019-06-01,1200,25,11,90,49,10
253,253,Grammatiko,38.203,23.965,2019-06-01,1500,25,13,135,50,10
254,254,Grammatiko,38.203,23.965,2019-06-01,1800,23,15,155,61,10
255,255,Grammatiko,38.203,23.965,2019-06-01,2100,22,10,155,62,10
256,256,Grammatiko,38.203,23.965,2019-06-02,0,21,5,205,64,10
257,257,Grammatiko,38.203,23.965,2019-06-02,300,20,4,315,66,10
258,258,Grammatiko,38.203,23.965,2019-06-02,600,20,4,45,57,10
259,259,Grammatiko,38.203,23.965,2019-06-02,900,24,5,65,52,10
260,260,Grammatiko,38.203,23.965,2019-06-02,1200,25,12,135,49,10
261,261,Grammatiko,38.203,23.965,2019-06-02,1500,24,18,180,46,10
262,262,Grammatiko,38.203,23.965,2019-06-02,1800,23,14,180,51,10
263,263,Grammatiko,38.203,23.965,2019-06-02,2100,20,8,225,54,10
264,264,Grammatiko,38.203,23.965,2019-06-03,0,20,12,270,58,10
265,265,Grammatiko,38.203,23.965,2019-06-03,300,18,11,315,61,10
266,266,Grammatiko,38.203,23.965,2019-06-03,600,19,11,315,48,10
267,267,Grammatiko,38.203,23.965,2019-06-03,900,22,12,270,36,10
268,268,Grammatiko,38.203,23.965,2019-06-03,1200,24,14,45,38,10
269,269,Grammatiko,38.203,23.965,2019-06-03,1500,24,16,225,40,10
270,270,Grammatiko,38.203,23.965,2019-06-03,1800,21,16,205,49,10
271,271,Grammatiko,38.203,23.965,2019-06-03,2100,19,11,225,55,10
272,272,Grammatiko,38.203,23.965,2019-06-04,0,20,11,270,60,10
273,273,Grammatiko,38.203,23.965,2019-06-04,300,18,11,315,64,10
274,274,Grammatiko,38.203,23.965,2019-06-04,600,19,8,315,54,10
275,275,Grammatiko,38.203,23.965,2019-06-04,900,23,6,270,47,10
276,276,Grammatiko,38.203,23.965,2019-06-04,1200,24,10,225,46,10
277,277,Grammatiko,38.203,23.965,2019-06-04,1500,24,13,180,46,10
278,278,Grammatiko,38.203,23.965,2019-06-04,1800,23,15,180,55,10
279,279,Grammatiko,38.203,23.965,2019-06-04,2100,21,10,180,60,10
280,280,Grammatiko,38.203,23.965,2019-06-05,0,20,6,180,65,10
281,281,Grammatiko,38.203,23.965,2019-06-05,300,19,5,225,71,10
282,282,Grammatiko,38.203,23.965,2019-06-05,600,19,4,45,59,10
283,283,Grammatiko,38.203,23.965,2019-06-05,900,25,5,225,48,10
284,284,Grammatiko,38.203,23.965,2019-06-05,1200,25,10,205,48,10
285,285,Grammatiko,38.203,23.965,2019-06-05,1500,25,16,180,47,10
286,286,Grammatiko,38.203,23.965,2019-06-05,1800,22,14,180,58,10
287,287,Grammatiko,38.203,23.965,2019-06-05,2100,22,8,180,61,10
288,288,Grammatiko,38.203,23.965,2019-06-06,0,21,5,225,64,10
289,289,Grammatiko,38.203,23.965,2019-06-06,300,20,5,270,68,10
290,290,Grammatiko,38.203,23.965,2019-06-06,600,20,6,315,55,10
291,291,Grammatiko,38.203,23.965,2019-06-06,900,25,5,270,43,10
292,292,Grammatiko,38.203,23.965,2019-06-06,1200,27,8,205,44,10
293,293,Grammatiko,38.203,23.965,2019-06-06,1500,27,11,155,44,10
294,294,Grammatiko,38.203,23.965,2019-06-06,1800,26,12,155,52,10
295,295,Grammatiko,38.203,23.965,2019-06-06,2100,24,8,155,57,10
296,296,Grammatiko,38.203,23.965,2019-06-07,0,22,6,225,60,10
297,297,Grammatiko,38.203,23.965,2019-06-07,300,21,5,270,64,10
298,298,Grammatiko,38.203,23.965,2019-06-07,600,23,7,335,51,10
299,299,Grammatiko,38.203,23.965,2019-06-07,900,28,8,45,43,10
300,300,Grammatiko,38.203,23.965,2019-06-07,1200,30,8,155,40,10
301,301,Grammatiko,38.203,23.965,2019-06-07,1500,30,8,65,38,10
302,302,Grammatiko,38.203,23.965,2019-06-07,1800,30,7,115,49,10
303,303,Grammatiko,38.203,23.965,2019-06-07,2100,26,5,180,55,10
304,304,Grammatiko,38.203,23.965,2019-06-08,0,24,4,270,53,10
305,305,Grammatiko,38.203,23.965,2019-06-08,300,23,6,225,51,10
306,306,Grammatiko,38.203,23.965,2019-06-08,600,24,9,360,42,10
307,307,Grammatiko,38.203,23.965,2019-06-08,900,30,12,360,37,10
308,308,Grammatiko,38.203,23.965,2019-06-08,1200,31,17,25,34,10
309,309,Grammatiko,38.203,23.965,2019-06-08,1500,32,17,25,30,10
310,310,Grammatiko,38.203,23.965,2019-06-08,1800,30,14,25,40,10
311,311,Grammatiko,38.203,23.965,2019-06-08,2100,26,9,135,46,10
312,312,Grammatiko,38.203,23.965,2019-06-09,0,25,8,360,46,10
313,313,Grammatiko,38.203,23.965,2019-06-09,300,24,9,360,48,10
314,314,Grammatiko,38.203,23.965,2019-06-09,600,25,11,360,43,10
315,315,Grammatiko,38.203,23.965,2019-06-09,900,31,15,45,37,10
316,316,Grammatiko,38.203,23.965,2019-06-09,1200,30,22,135,38,10
317,317,Grammatiko,38.203,23.965,2019-06-09,1500,29,25,25,40,10
318,318,Grammatiko,38.203,23.965,2019-06-09,1800,27,28,25,50,10
319,319,Grammatiko,38.203,23.965,2019-06-09,2100,25,19,135,58,10
320,320,Grammatiko,38.203,23.965,2019-06-10,0,24,17,360,67,10
321,321,Grammatiko,38.203,23.965,2019-06-10,300,23,17,360,73,10
322,322,Grammatiko,38.203,23.965,2019-06-10,600,23,17,225,60,10
323,323,Grammatiko,38.203,23.965,2019-06-10,900,27,29,360,50,10
324,324,Grammatiko,38.203,23.965,2019-06-10,1200,27,29,360,47,10
325,325,Grammatiko,38.203,23.965,2019-06-10,1500,26,26,360,45,10
326,326,Grammatiko,38.203,23.965,2019-06-10,1800,25,22,115,53,10
327,327,Grammatiko,38.203,23.965,2019-06-10,2100,23,15,335,57,10
328,328,Grammatiko,38.203,23.965,2019-06-11,0,23,10,335,60,10
329,329,Grammatiko,38.203,23.965,2019-06-11,300,22,10,315,62,10
330,330,Grammatiko,38.203,23.965,2019-06-11,600,23,9,335,56,10
331,331,Grammatiko,38.203,23.965,2019-06-11,900,27,12,225,46,10
332,332,Grammatiko,38.203,23.965,2019-06-11,1200,28,11,135,45,10
333,333,Grammatiko,38.203,23.965,2019-06-11,1500,28,6,65,44,10
334,334,Grammatiko,38.203,23.965,2019-06-11,1800,25,9,135,56,10
335,335,Grammatiko,38.203,23.965,2019-06-11,2100,25,8,155,61,10
336,336,Grammatiko,38.203,23.965,2019-06-12,0,23,6,225,63,10
337,337,Grammatiko,38.203,23.965,2019-06-12,300,22,5,315,60,10
338,338,Grammatiko,38.203,23.965,2019-06-12,600,23,6,315,48,10
339,339,Grammatiko,38.203,23.965,2019-06-12,900,27,6,315,40,10
340,340,Grammatiko,38.203,23.965,2019-06-12,1200,28,7,45,46,10
341,341,Grammatiko,38.203,23.965,2019-06-12,1500,29,8,180,52,10
342,342,Grammatiko,38.203,23.965,2019-06-12,1800,27,10,135,60,10
343,343,Grammatiko,38.203,23.965,2019-06-12,2100,24,7,135,63,9
344,344,Grammatiko,38.203,23.965,2019-06-13,0,25,4,205,63,10
345,345,Grammatiko,38.203,23.965,2019-06-13,300,22,7,335,63,10
346,346,Grammatiko,38.203,23.965,2019-06-13,600,24,8,335,50,10
347,347,Grammatiko,38.203,23.965,2019-06-13,900,29,10,45,42,10
348,348,Grammatiko,38.203,23.965,2019-06-13,1200,30,9,155,40,10
349,349,Grammatiko,38.203,23.965,2019-06-13,1500,32,9,65,39,10
350,350,Grammatiko,38.203,23.965,2019-06-13,1800,29,7,115,51,10
351,351,Grammatiko,38.203,23.965,2019-06-13,2100,28,4,180,51,10
352,352,Grammatiko,38.203,23.965,2019-06-14,0,25,3,45,48,10
353,353,Grammatiko,38.203,23.965,2019-06-14,300,23,4,315,49,10
354,354,Grammatiko,38.203,23.965,2019-06-14,600,25,4,225,37,10
355,355,Grammatiko,38.203,23.965,2019-06-14,900,31,5,25,35,10
356,356,Grammatiko,38.203,23.965,2019-06-14,1200,32,6,45,37,10
357,357,Grammatiko,38.203,23.965,2019-06-14,1500,32,6,65,38,10
358,358,Grammatiko,38.203,23.965,2019-06-14,1800,30,8,65,48,10
359,359,Grammatiko,38.203,23.965,2019-06-14,2100,26,6,25,48,10
360,360,Grammatiko,38.203,23.965,2019-06-15,0,27,9,115,47,9
361,361,Grammatiko,38.203,23.965,2019-06-15,300,25,10,335,53,10
